geometria,azimute,veneziana,componente,absortancia,vidro,open_fac,sombreamento,paf
0.4917614978986683,0.8012651649009402,0.3931959898266165,0.39137172959302463,0.9087379112893381,0.8205589972924808,0.3279532823562464,0.9442742782914609,0.12806924381471338
0.3148248316122603,0.07937220619002378,0.5157695478608895,0.69322777728839,0.15347185269479063,0.2833268904841431,0.8250708703279551,0.04819448341339611,0.2685611170628004
0.5230180145646406,0.506062822582253,0.002041255467567639,0.500295711260387,0.9547102827677982,0.0005196271410931618,0.0881758494082326,0.8296309827787381,0.5108711580299821
0.8029538276308785,0.06056387312341222,0.93120765135641,0.4941165571761175,0.6789687322371663,0.7895213662572454,0.9126740187003243,0.39986596009021863,0.9108651494686535
0.07681482398438477,0.13868543634771877,0.841739840962461,0.6302228712603235,0.3997616645991731,0.6421006364594106,0.49412186558774135,0.801539076417689,0.725108223986291
0.06736784171484887,0.08763552808873369,0.6117459138063449,0.8369418988532611,0.27750930346923447,0.20043695190113006,0.9825583010290412,0.5781470967686254,0.6262825945953324
0.7297478992674107,0.16946863006030516,0.934243244449274,0.10505741735667308,0.6076362138567026,0.6931294686727678,0.6820521932702356,0.990771313375482,0.7486460939869717
0.8604246183222135,0.2952802496912338,0.8947676878433912,0.11066441772366295,0.07905176972652113,0.07088971477977643,0.6620847536455688,0.4612289349098706,0.5830291729404079
0.44993589042653886,0.49340239139172365,0.28074058186774,0.017736206445905945,0.907873686254027,0.42865482914904957,0.019608204593770422,0.5590749093297398,0.6780773238678385
0.5952547754787817,0.01651950360778557,0.8176983527482474,0.5776179148160926,0.19797140720765968,0.09407218826303326,0.9660572997265562,0.7909858699163939,0.0345393098810334
0.5145204905991609,0.9120305823193939,0.39563148136914517,0.5305644647129752,0.0638278755685534,0.8886474141271421,0.002631275520068902,0.0678844027917612,0.9657986183897104
0.16294637522619845,0.3933321392436388,0.1056944987074333,0.4111814303752503,0.6738542861444166,0.47090363630735327,0.7029636685067736,0.8756823628799648,0.4302906749928617
0.8006456532582141,0.9523234507749608,0.970521118636603,0.8766391850153651,0.5891714452176314,0.15452926944310752,0.18042068006479076,0.5755618376013301,0.13102977987744763
0.9378285041480443,0.30020410871737263,0.19185735786732153,0.11183586661632713,0.043861689267009264,0.7134084665013823,0.011887300692739255,0.3092831244904928,0.9994015824697419
0.8331656927170804,0.20151021355066315,0.7971942667398649,0.6409430948573147,0.34421093844853273,0.05901450507921266,0.023489947444855587,0.05237468138644408,0.21571858553576462
0.6552472057364624,0.062058588939149256,0.8055387727928576,0.34644231201456416,0.5767843438930713,0.2882720609376952,0.35042287216059953,0.09120817905569081,0.19976304069318424
0.414747865281993,0.3009737194814022,0.5208949916796045,0.42506146810002726,0.09547623765222749,0.39071314639369653,0.08756973664192905,0.818340275233618,0.4421153502015374
0.4877169309249823,0.04899427173853244,0.6889759055357265,0.7895594978206064,0.1114401622348673,0.2329394939924547,0.11104849918066097,0.34938902859321236,0.809892973862845
0.09352793257557958,0.1869553790834717,0.49301531134424836,0.23703153008089814,0.625215177089927,0.135048426420119,0.42532927150780875,0.8641870538072955,0.4809682342174959
0.09118650787311045,0.4621841696826469,0.21673092838702163,0.6880154913694674,0.006723925747473181,0.29480983512911224,0.1558683584428213,0.5052554079680002,0.7810310935455381
0.7892842468163757,0.7282635027516231,0.5933120597533398,0.4819448331703316,0.6153403639821727,0.6471647505867313,0.11772604266315727,0.09817187305019648,0.0057281616575148514
0.7495677977704587,0.8328093290501173,0.7336811010589679,0.6947943548896834,0.01754736756222221,0.5621625193631941,0.6879928906709252,0.34209433791746535,0.4201556516792658
0.8765905624031015,0.06681344344504966,0.9088634833067374,0.05240255820333503,0.7716631290168084,0.9813030470372073,0.4180369657545797,0.44840907341155,0.5312508351196961
0.8369317024311613,0.18331778961229883,0.2619258607833505,0.6842540635849497,0.4769402035157781,0.6534559545280167,0.2785079310984642,0.6595451549753422,0.03603742060849572
0.4320665462500246,0.30831601067989617,0.9051134237244971,0.11835489097951159,0.2641063435939203,0.8391357499980197,0.7856785414294098,0.4468580810001287,0.9357615942540823
0.09880022710187535,0.513213262320539,0.924751201490921,0.7780947083034302,0.7997545471465094,0.8790104650053784,0.9977468858698062,0.9643244792158362,0.14819827970257593
0.8852786277008206,0.20950618321296027,0.017867962160990965,0.18988493814942475,0.4055093136075035,0.19279603915390128,0.11576241636704668,0.4117183015318426,0.2673797550374599
0.3312406534963476,0.09632732310803598,0.019665526555214623,0.8192655026008239,0.6842190838044598,0.3790947173132276,0.2808310378226231,0.29757901938783465,0.3099427856583197
0.3169870255584233,0.3877250726646496,0.015556898206599673,0.735205374761681,0.5874812784247273,0.8671610666318328,0.11319158347880628,0.8725326237792014,0.1796965039951376
0.8064578572975598,0.9258157771279067,0.6533248621509481,0.5660794951543604,0.4715640142075828,0.8605452850115568,0.8594451468015268,0.23692301290901813,0.4211330575502604
0.42179072715319815,0.5089193794059896,0.8691888465903825,0.34512518066461745,0.7985148902543964,0.7369897499960502,0.5440198282892234,0.7752162533970189,0.2895666123030094
0.013339216450199013,0.782114407006893,0.7826027762213641,0.20851221461946817,0.8969423246728978,0.7492211089600314,0.3719585705450718,0.21698594916158184,0.45837174959658283
0.11857625825948344,0.11768830735647132,0.9070346161658566,0.8548638134601797,0.8813743202907421,0.6101438897992548,0.20764335651974672,0.3827604320991896,0.03326349831773198
0.771605822985775,0.0385255894697342,0.9880761177787808,0.13700791640787416,0.5532847881290467,0.7796103312711309,0.9988144904362044,0.354749417266055,0.34098669826445266
0.6772059283274765,0.6772587249298702,0.9969629759657564,0.8190682447539598,0.5541053559914276,0.31740109012810985,0.6460782757608483,0.26596272719108666,0.10913195554904818
0.7195367110117827,0.823641360956153,0.9433291372428723,0.7857903630126787,0.81073467048383,0.8162565955933864,0.41010646646317644,0.6582425698415115,0.06438934265096813
0.25151441634939026,0.5601879917528261,0.001494787545292277,0.22192127218097474,0.7109366422789258,0.9049749492409758,0.47506769904368107,0.05464323197133009,0.29269331314297947
0.6277788503910683,0.9075834463801608,0.4025803126433501,0.8744519636088482,0.641891340161647,0.7870777255971554,0.9115641477347469,0.49958242963030886,0.6074455245939919
0.9598601959239244,0.02434487838206205,0.10111865890896171,0.5123329102879557,0.7296006941679031,0.8253656128249716,0.1508654797955812,0.31350725560028697,0.33162103100774326
0.2436534071635237,0.252496006865697,0.29409066308542003,0.6434858059015964,0.008355884018491562,0.6187868173475629,0.981060122888665,0.7391704028793592,0.6563539194353721
0.36095009814921614,0.07396719840752027,0.5549199791901499,0.6717106506355169,0.49475594865665623,0.5852422762667502,0.34314355310641614,0.6306687912828549,0.823666895432488
0.8303853879153912,0.21348299692636327,0.5458783647385079,0.29662770107359004,0.9770793920062838,0.7851272499681617,0.8211436557830771,0.6299291478531465,0.46162286157787086
0.237691949021524,0.11171802911262,0.7379489615083398,0.6292463423422391,0.4821992062881814,0.38473431450061235,0.23411255021886462,0.2602836420127742,0.007106546402905699
0.9749516052801285,0.30357903990175994,0.9484261035410715,0.9446590995241052,0.8538692264364846,0.6054030304332878,0.9175707515277942,0.7536969845539166,0.1814423379192383
0.044794921813849226,0.02722604870346895,0.8622471566603582,0.23084012599158224,0.21872977544839825,0.7227283484090932,0.5753109240398627,0.5660967401219418,0.2878607239788203
0.6928003462825445,0.31537839976120036,0.7897688008553603,0.9939772700327644,0.1660550514549876,0.10385358385051424,0.4534836874999802,0.012283925080379737,0.8777277663200215
0.25048401813966137,0.6356880097104466,0.8790756778946252,0.3664826225605157,0.4458727970169376,0.8051701842545158,0.8653851876298921,0.35711261712850667,0.7103154236673414
0.040185806739148414,0.8516824512764659,0.22288279342961953,0.483536065978841,0.728543923407056,0.24489562490549427,0.4912395463384989,0.5906006494189456,0.6240489758166591
0.20156402929573153,0.2934316156593727,0.766902737522673,0.43841480891314205,0.10841547881003943,0.559274118335317,0.5136914004487025,0.5312676547329457,0.10062437486299418
0.08985455019685486,0.8995597499120445,0.8041074449355685,0.567386567060469,0.6688837909753156,0.11489794235373486,0.5608760740947161,0.976165753623287,0.30455721225244065
0.14235115248463664,0.47196668495951377,0.10320758503197093,0.36038670816463847,0.5740505367152023,0.5687365770064012,0.7162515303297494,0.8004630251763802,0.9198109568495484
0.7437479668639544,0.4637309325417474,0.931064011347159,0.9051644231424523,0.3985519304305019,0.003352015579611783,0.45691068474590135,0.5935534478954434,0.06045974939839338
0.10255249687969402,0.31183799170693466,0.05437905749495394,0.4286617467664948,0.25929772501757464,0.7928541328613061,0.05196546961607768,0.32596399118694563,0.049768728106970916
0.5190396769296726,0.6721005769177326,0.9427422903166288,0.3400021953984284,0.7093249892210695,0.18763295524981816,0.19486661110930237,0.4268171731246907,0.7832328023764928
0.22840105869688113,0.9584565707511472,0.8882639173278261,0.5733930852761624,0.5401533987918992,0.0862594791666108,0.21557436481013828,0.215216785765517,0.7570331920471264
0.5693375577017621,0.8683060015032791,0.30398112365554253,0.0978632197512843,0.7843232993373263,0.22255607849558742,0.7252688079975225,0.18221898732110156,0.32745754201986427
0.9074669089438587,0.23020396863236273,0.34828727993673986,0.14030511960732378,0.06173640827453446,0.7957769667574429,0.121606513180759,0.9331664456112464,0.005479432349929108
0.9549456013524386,0.257651335925019,0.8637839557789767,0.9129850223743347,0.7015488594239252,0.2727875121872995,0.10879389360150905,0.025526215703986894,0.5099804756019582
0.10771325808458115,0.97482923308648,0.9000296688128823,0.1293583300040536,0.4375212943011425,0.022020587409565823,0.08103430089822754,0.4807385284234521,0.01655318467186081
0.2601543458317534,0.4694030494114499,0.08787248888141874,0.7846653508092619,0.9496379268870998,0.5982468450549214,0.6420137298077363,0.7949382324773523,0.2613099473974705
0.7777578380656884,0.42699101113901894,0.5078858545852695,0.7031256138856706,0.5460008241229034,0.23160611630349776,0.7135367578604437,0.23057556587974293,0.5065265454765858
0.4129643370159053,0.4991991673258765,0.8817307832756598,0.06140095415502814,0.13041513587170944,0.9065397259991406,0.9571343842051335,0.4047065768195248,0.6269129770620248
0.5248938162357033,0.6081617024487824,0.9293749881528756,0.6262362386781842,0.7245963722903753,0.022598973225642856,0.08380664704472852,0.1111509322205312,0.45050458424372763
0.6515648275141237,0.8671662322700483,0.4561308798674187,0.6056459220248048,0.4978982380769571,0.31409734290411634,0.5192812492651948,0.3913390575016661,0.9241876115072675
0.2222004846818934,0.23997820167721162,0.861569973039639,0.1455543556546624,0.06816349252121988,0.19170523657355956,0.8220324298865515,0.09677866796233496,0.31701484918041234
0.37766339300518265,0.779542410056319,0.5309462563708556,0.2954032694524362,0.7980691816952942,0.7107969189894658,0.06845816741302281,0.6282883572699763,0.05547560763435623
0.9667301461755464,0.475603500032826,0.7388406499815258,0.7457720862087308,0.15764538278341425,0.6748984887195544,0.915240756784117,0.5128010500608909,0.35225391888354746
0.8827581621071635,0.6373748826574179,0.10975969643291293,0.1744909620902538,0.7268682618948096,0.1311635456273539,0.2447305743657219,0.7105937154375436,0.4406662833130032
0.9995232498538567,0.3293277929958507,0.783654351696881,0.2988414266876731,0.5578624196503975,0.5409701010620257,0.9566433765088993,0.911304800538864,0.9775678167256944
0.1109918287072075,0.14234778343997376,0.9256924093788551,0.9802452614966923,0.6181803865511155,0.5154824746271028,0.8635962673580971,0.620075408115297,0.6081674834676388
0.5710200205761474,0.8901092260698046,0.39669573504375516,0.14980426614978576,0.9458871695239984,0.45407999403273236,0.8902807598946625,0.07103998330162709,0.5930290934683333
0.4844327660675783,0.04836683031642152,0.8203208921040386,0.41480909668813654,0.05472295636864989,0.3240602312582032,0.6769866016242204,0.8373456008584467,0.7024569583981253
0.05086827848351075,0.5533534820084927,0.1857439219402601,0.2592030214038889,0.5517504732720752,0.9544613872625257,0.7995944047861863,0.08914917567308438,0.6817256226638359
0.7750171568070199,0.1305528033779441,0.4286391083177603,0.2826317935648921,0.6274167541261504,0.1214480238889016,0.6336837630461936,0.26394551397756016,0.03550804991352712
0.3656049469840573,0.738430213935511,0.8095620630432,0.5986971040450577,0.49564025537505524,0.343159581904825,0.309591505838465,0.4318141734301094,0.33762839177577403
0.20271644671410682,0.1661654041808152,0.6613232150681211,0.30036530631168346,0.5347483561009791,0.6690895760718418,0.8207989096328544,0.6856692722374158,0.1749053850577443
0.628088819665721,0.19791366225591733,0.13280052598857117,0.4498524074826453,0.0032434729248084415,0.6590969168708084,0.4010853605498371,0.45584212488533155,0.370031923473443
0.09603252203449164,0.7721546403861753,0.44982735954520703,0.9515197704993235,0.7875491075147445,0.27148351325219394,0.8244280264066866,0.7763224328121691,0.2065582906128922
0.1173514357878981,0.6605630540062218,0.9453765653787508,0.24192280394737986,0.6020410919148057,0.3917187583115522,0.6188586511861592,0.6458006967585972,0.6519135967044967
0.8420743037617499,0.9215175529572058,0.34554772256948446,0.5885885986641322,0.2763144220708299,0.15238815042887147,0.48415167609162735,0.8837475358806877,0.26945480929203136
0.3400345764153732,0.44386499321202316,0.9686290136799506,0.9337780416385322,0.947551269246289,0.056077601757521786,0.7530135913407653,0.9601790714333166,0.39481855646148145
0.714484490247719,0.43070411420102755,0.3534825789264548,0.12422676880995095,0.3189746793735912,0.126053836411442,0.49070773534060746,0.37267458764041617,0.19029702738751245
0.4182850203765177,0.7188011363271233,0.9472006272055772,0.513272939699931,0.4864097183245442,0.07828377567194339,0.6276034977735457,0.06353008835840772,0.5188094842905002
0.30933369324796367,0.0870987894867654,0.6633270550192892,0.28014187035426036,0.6475693300881031,0.6009995502989947,0.0077827068885396415,0.09360122691230804,0.526926259066843
0.16214829328256442,0.41688040540559984,0.41429487128084935,0.14202687976510228,0.8557305675549387,0.06931346780190276,0.8766934577980643,0.6812031735735574,0.8896790473034726
0.6511822767469401,0.4889484815828382,0.2537731494124444,0.5891204606400188,0.38751622238802724,0.2707833566641826,0.04448927686853212,0.7225332223505992,0.38157731340309636
0.7573583861355327,0.2053236129986671,0.1386457421097919,0.2547599033413123,0.5857246725366613,0.9512845936315384,0.4159035973260836,0.21508529688332972,0.5541049334028436
0.9263520207420165,0.2852428073530679,0.07736336419128492,0.612046365066222,0.5631473351334568,0.7294193880917443,0.7038577058335819,0.001244585194820891,0.6654940744782027
0.7285600412817016,0.9555374277843827,0.9561149870987748,0.593372945431336,0.3828482934187246,0.7203841173525405,0.2651787187942931,0.3147278993560813,0.543532365537969
0.6147566278625963,0.33255523679710774,0.6140412210301618,0.32765637296963596,0.9284101566191051,0.8405457576438851,0.4564601690344932,0.43962875660165396,0.6201087077593932
0.7633686789976522,0.7917830469304913,0.49083873400158234,0.4077189147395337,0.7664946019560727,0.35383564956155467,0.5721410949920439,0.6113402277506639,0.7080413678447742
0.4013218723313138,0.9398055260255666,0.5577841150950038,0.061639316027306795,0.26207513070186067,0.2614790887795346,0.9187278108231816,0.39072816044076375,0.567854787977577
0.5820423879938829,0.7334894675230909,0.16984742104177294,0.2919139854151648,0.7520556015550078,0.00919512709118596,0.8545774902040519,0.05396967938163382,0.8677573362879084
0.9586421346588662,0.12606614939273517,0.48247860873855286,0.003013126207040484,0.5469850815395736,0.9153332660104581,0.41398294504465794,0.2286230689898045,0.2313457954856004
0.20957418532575847,0.9174153124427191,0.711520979264902,0.39552631140061817,0.37326544120497324,0.2695748083811592,0.09716655760954357,0.6974340662544383,0.5909968032133158
0.34092400829674885,0.7954179948123753,0.6401188573805026,0.8031517846993846,0.8965195674770315,0.66164116989646,0.6761747429874155,0.025938788788504932,0.3872712865324465
0.7993586186652609,0.794873995456904,0.24884206031712422,0.8137612985681162,0.682112736354376,0.523796202437305,0.9197997181056188,0.6716963285842105,0.08827953636514214
0.11791870270992356,0.5346333540727438,0.9722800051715155,0.19706587347804963,0.27253348013425865,0.6521060262089902,0.9553094089601245,0.6899239383099496,0.4216778362356757
0.13214693176905093,0.0015844963210422001,0.06426498999253114,0.34620492720076523,0.04072931414818047,0.5085732594793715,0.4665297880787265,0.3650806269044479,0.37914318424239657
0.9452546922506962,0.9882169011540258,0.7691413626721351,0.007404085003902042,0.8635722397455863,0.42180191134330997,0.17620286128578455,0.8395019835833353,0.492956089096078
0.744122421154307,0.892526894837977,0.2572065878656921,0.6391567269866745,0.2812130492748534,0.7056867706786657,0.1488920474816732,0.036209993605064,0.9520274083171784
0.1427113414631146,0.5451872643783661,0.1776099560873293,0.4124039500317061,0.4472873269064337,0.44243437586209633,0.6595613405782041,0.39389914116433655,0.08070850877187752
0.003039206787535305,0.4398371989005093,0.6883808463615866,0.08612179158998438,0.35281984003870515,0.6784715092706227,0.195288704754966,0.0073095373971970735,0.8009043917768673
0.2726295797363202,0.7632099282506253,0.11551962054425055,0.546746678818838,0.8017135701208584,0.025077452186387558,0.7588339436828568,0.6705529027137953,0.8537652407284033
0.2248470611423012,0.3419901101137916,0.3046792110752347,0.21636459948240117,0.6779386043631083,0.6043146017207458,0.13665930355141317,0.34670417284379185,0.4783881294983397
0.43036885567334193,0.533295657312317,0.4705873557633656,0.7191150453742926,0.2654528336118653,0.20603820944181034,0.4831344728383022,0.4300993416082066,0.1447318461057197
0.5508182811799324,0.8604519665812269,0.9029851442160121,0.8248753647534695,0.7609766941283991,0.885834009565342,0.16708458761255252,0.02652379265231622,0.37574058921529196
0.7354420696111286,0.38123706532628054,0.5333520149572605,0.576285998082256,0.38980906756411454,0.8301837458605364,0.6322897534475443,0.6043259628059311,0.8843085155116407
0.580379265776415,0.21582527770842044,0.7409973004686272,0.4722537728443703,0.42116847471527924,0.1776477231539633,0.08254882742910674,0.20360726162174594,0.9207610216519326
0.29114194441139324,0.6303348937131571,0.5395931354694139,0.45221359278272827,0.17323544702093882,0.9322777795011397,0.5860981118205817,0.5946381902624949,0.7751032114906256
0.049949723570587155,0.6677667356592566,0.8027252921970562,0.8062354253032512,0.9490495120655047,0.551091091334917,0.23786338095702386,0.7247341565820669,0.29464415545133343
0.005585445654747016,0.23642620709352186,0.7701609627041364,0.957008749426268,0.822837243515594,0.4766183105179169,0.6981840253217034,0.9912640814171572,0.9369966244409609
0.6269694204319713,0.5484519745106083,0.8193043493773096,0.3725418383923006,0.6070571966019099,0.8188297574456151,0.8231631742075518,0.1403633032668049,0.7401545974456801
0.8521440318427941,0.10488657561918673,0.15637801342134033,0.5010193272961592,0.14375352481643836,0.9377316807348429,0.04492379610762329,0.46268048967209113,0.9057599303018666
0.892950254019811,0.057947260814083516,0.19244702959631466,0.8151331657675861,0.4061512502024929,0.31803091821467483,0.3971061099126339,0.49507298848120845,0.2860568981023307
0.38574144216021294,0.4700512997921819,0.017509259116615456,0.2818564349421889,0.8669100278758564,0.746170819317345,0.25307244578099636,0.3251867256204774,0.27632965341100113
0.08484944604689582,0.8450936359433746,0.3209161207424493,0.6752794136485925,0.35938864261629216,0.1937910073984789,0.837964100229109,0.6377491970402882,0.8273673430870832
0.71352472386678,0.20426752416763935,0.7921082174259162,0.6131910226089158,0.0552413876588045,0.6611765946519287,0.29710754053206984,0.3521222802655895,0.4141202373593646
0.41240811267455313,0.7461260321058174,0.7260409427844638,0.3295821156054112,0.39569307159051054,0.3213054976606037,0.12907555858065137,0.6455275091820137,0.2462651154035507
0.5989094216984824,0.6029531907801551,0.23356751832887993,0.46215963710396585,0.009887779417477425,0.40082642826344134,0.8343771961737684,0.5287953893695606,0.8071324544460506
0.7977459589938164,0.987667004142901,0.15943972297660478,0.1738574739189193,0.04728023935956801,0.07599462514588151,0.7864727704726856,0.966115512751371,0.3266984998449006
0.6225631516281245,0.8699243689427848,0.3984999860455587,0.4739980874395109,0.31989811578961413,0.15938892720494643,0.1638818551979233,0.8953673572809645,0.27051620564978485
0.17827374446691802,0.13329138711709657,0.24285989707183211,0.3071382536227845,0.007278240117954499,0.7313306616045242,0.5050052618459387,0.03996862086105473,0.16918993264723287
0.7351518648920408,0.19327016747290174,0.6316115380511902,0.7334809058119623,0.45253779914310766,0.582254110398324,0.5789611313961793,0.17733127739974736,0.712391654242644
0.9213695709979237,0.631275089197142,0.43136019082545357,0.8821237157220364,0.9001178926876795,0.2943011810194145,0.057167007004045464,0.9588175403955115,0.24922799101836188
